objectid	provinsi	kabkot	jumlah_kec	jumlah_des	jumlah_kel	jumlah_pen	jumlah_kk	luas_wilay	kepadatan_	perpindaha	jumlah_men	perubahan_	wajib_ktp	islam	kristen	katholik	hindu	budha	konghucu	kepercayaa	pria	wanita	belum_kawi	kawin	cerai_hidu	cerai_mati	u0	u5	u10	u15	u20	u25	u30	u35	u40	u45	u50	u55	u60	u65	u70	u75	lahir_thn3	lahir_seb3	pertumbuha	pertumbuh2	pertumbuh3	pertumbuh4	pertumbuh5	pendidikan	pendidika2	pendidika3	pendidika4	pendidika5	pendidika6	tidak_belu	belum_tama	tamat_sd	sltp	slta	diploma_i_	diploma_ii	diploma_iv	strata_ii	strata_iii	a	b	ab	o	a_	a_2	b_	b_2	ab_	ab_2	o_	o_2	tidak_di_k	belum_tida	aparatur_p	tenaga_pen	wiraswasta	pertanian_	nelayan	agama_dan_	pelajar_ma	tenaga_kes	pensiunan	lainnya	generated_	f4_18_tahun_pendidikan_khusus	f5_6_tahun_paud	f7_12_tahun_sd	f12_15_tahun_smp	f16_18_tahun_sma
944	SULAWESI SELATAN	ENREKANG	12	112	17	228554	68549	1821.53	125	911	71	212100	164382	227205	1225	96	11	5	3	9	116291	112263	124779	93004	2806	7965	14508	19534	22593	25834	23481	17532	14960	15389	15156	14170	12477	9222	7212	5302	4200	6984	3195	219134	2	1	1	1	0	7317	25521	14358	15497	15455	25444	52548	33941	39196	35177	49441	1437	3069	13257	467	21	5800	3786	1558	7123	137	11	45	6	39	23	79	200	209747	58830	5616	1293	19582	37150	45	42	58471	309	1395	45821	30 Juni 2022	70600	7879	26955	15833	16420
945	SULAWESI SELATAN	LUWU	22	207	20	373656	113500	3048.49	123	1764	162	343051	263481	327030	42511	4039	50	13	3	10	187742	185914	197161	156910	4473	15112	26943	33958	37337	38747	35232	29226	25819	25684	25757	24569	21326	14226	11219	7886	6080	9647	6060	356217	2	2	2	1	0	13158	42812	23257	23212	23406	38409	88854	47097	69240	55218	93456	1449	4344	13403	571	24	3115	2724	1168	5441	63	8	51	14	22	32	79	324	360615	100439	6938	1106	35829	49430	2390	145	94436	576	1765	80602	30 Juni 2022	111662	13627	43571	24227	23882
946	SULAWESI SELATAN	TANA TORAJA	19	112	47	270984	81540	2088.87	130	2574	180	250518	197257	33037	188820	44215	4499	388	2	23	139698	131286	156093	101413	2195	11283	16489	21725	26291	31361	26656	20373	18437	18384	17591	16798	15475	10515	9125	7220	5768	8776	3743	260283	1	1	1	1	0	8093	29130	16998	19059	19203	29259	63852	34633	49746	38174	66816	684	3509	13080	471	19	2098	2090	909	4146	203	10	73	7	39	21	129	295	260964	78675	6628	973	17807	43709	12	668	75699	405	2330	44075	30 Juni 2022	80642	8588	29992	18596	19893
947	SULAWESI SELATAN	LUWU UTARA	15	166	7	330600	104306	7518.71	44	5221	110	288673	237268	271679	44766	4994	9152	9	0	0	167121	163479	166670	146437	4569	12924	24099	28307	30777	34805	32557	26131	22831	24271	24018	21929	18826	13555	10237	6808	4971	6478	5380	314783	2	2	2	1	0	11171	35395	19290	20954	21011	34294	101848	32363	90659	41011	49608	1426	2612	10747	314	12	4135	3559	1328	6094	54	10	34	15	27	19	60	280	314985	124613	6952	972	28269	56322	941	155	37793	314	1042	73227	30 Juni 2022	96350	11269	36783	20826	22065
948	SULAWESI SELATAN	LUWU TIMUR	11	124	3	306082	94193	6965.81	44	1693	143	275696	211174	235800	46451	6952	16870	4	0	5	157908	148174	154897	137153	3842	10190	25866	29444	30326	26157	28980	24882	22659	23897	23889	20057	15951	10899	8196	6023	4032	4824	5734	288823	2	2	2	2	0	11667	35899	18492	13953	14771	29215	67498	37535	62722	41846	74209	1185	4523	16107	452	5	15384	13628	5553	25427	427	21	322	11	154	83	385	486	244201	90445	5504	1420	36055	38685	3710	265	60159	742	1038	68059	30 Juni 2022	89025	11884	36011	18466	16909
949	SULAWESI SELATAN	TORAJA UTARA	21	111	40	255743	76509	1196.13	214	1675	126	213139	173550	11558	210939	33135	59	27	0	25	130026	125717	143523	101559	1894	8767	18238	25521	29364	26115	24230	18358	15756	16179	15886	14974	13280	9326	8521	6618	5449	7928	4137	244338	2	2	2	1	0	9749	33218	17969	14686	15892	25863	88859	32217	34860	30929	53699	339	3404	10974	445	17	2766	2903	1327	6489	90	5	53	9	16	15	72	603	241395	101386	4890	1123	18046	31953	13	316	53689	443	1638	42246	30 Juni 2022	83513	10163	33954	18513	16149
950	SULAWESI SELATAN	KOTA MAKASSAR	15	0	153	1463809	441384	177.96	8225	15677	424	1370020	1049243	1298251	104412	42401	1624	16881	43	197	728030	735779	770403	637381	17225	38800	105306	131112	136001	138000	133908	120473	117719	110316	103493	92056	82960	64277	49018	33334	21076	24760	23961	1396106	2	2	1	1	0	51403	160455	83502	80989	80895	138524	311368	174747	159759	163261	449405	4935	31180	148609	18066	2479	87426	76363	39064	140742	3498	225	1094	247	637	147	1058	1653	1111655	426440	62634	15445	351389	3533	6666	766	304710	6276	15077	270871	30 Juni 2022	418094	53287	165569	86376	87437
951	SULAWESI SELATAN	KOTA PARE PARE	4	0	22	155380	46579	89.69	1732	719	90	149882	109023	146443	5303	2086	783	752	5	8	77107	78273	78564	65837	4110	6869	13115	14612	14449	13697	13858	12750	12041	11455	11191	9698	8797	6910	5139	3130	2037	2501	2840	146596	2	2	2	2	0	5821	17550	8497	7911	8068	14101	30765	16397	22601	25122	44548	547	2295	12043	997	65	11249	9236	3698	19138	533	22	412	16	193	28	439	201	110215	36463	6217	1685	34345	1464	815	41	39478	447	1968	32450	30 Juni 2022	41852	5829	17410	8407	7308
952	SULAWESI SELATAN	KOTA PALOPO	9	0	48	183427	57755	250.64	732	1643	111	163296	130176	156694	22860	3184	313	316	10	50	91722	91705	98802	74871	2556	7198	14466	16423	16884	17836	16904	15425	15160	14951	13196	11040	9571	7050	5206	3497	2233	3585	3283	173752	2	2	2	1	0	6522	20047	10395	10522	10659	17406	42098	18918	25029	24125	52073	578	3379	15836	1307	84	4170	3791	1577	7372	80	5	30	10	33	37	59	195	166068	54072	9042	1155	33476	6667	2109	96	40589	510	1960	33751	30 Juni 2022	52383	6583	20572	10993	11001
953	SULAWESI TENGGARA	KOLAKA	12	100	35	240749	73009	2958.92	81	1148	126	193416	164110	223651	11898	1730	3417	44	4	5	122711	118038	120249	109133	3740	7627	19609	24034	25540	20287	21823	18578	18420	18802	18094	15307	13247	9350	6638	4603	2911	3506	4265	227728	2	2	2	2	0	9474	29881	15166	10933	11856	23048	61806	30849	47026	32787	52882	1580	2907	10160	715	37	7314	4816	2301	10815	1624	12	61	10	45	33	71	130	213517	77319	8089	1108	26867	25941	3032	91	43687	366	1465	52777	30 Juni 2022	73104	9445	29828	15234	14121
954	SULAWESI TENGGARA	KONAWE	27	291	57	260765	81374	5352.38	49	1185	58	237837	182804	244359	5358	1079	9897	66	0	6	134807	125958	126636	121315	4135	8679	20210	24142	25606	26476	25062	20968	19113	20318	18585	16215	13180	10225	7827	5424	3397	4017	4580	247384	2	2	2	1	0	9641	29345	16055	15901	16140	26137	62043	28341	50180	41776	60722	1446	2941	12409	888	19	6012	2317	1351	6386	159	30	36	26	15	37	61	525	243810	84831	8746	606	33311	38800	2037	48	40806	266	1422	49891	30 Juni 2022	76762	9593	29717	16735	16091
955	SULAWESI TENGGARA	MUNA	22	123	26	225283	68426	1888.02	119	1290	59	209561	154086	220959	1012	2928	372	1	3	8	110818	114465	119044	93802	3132	9305	16345	22304	24640	23204	21803	17635	15356	15856	13653	13624	12376	8752	6913	4989	3288	4545	4000	215144	2	2	2	1	0	8593	28350	15190	13236	13117	23825	52481	27948	41451	30541	53917	1236	2817	14023	859	10	4433	3058	1372	14991	29	4	21	6	10	17	48	235	201059	63849	8774	184	23639	36551	5181	17	56290	153	1584	29061	30 Juni 2022	73071	8708	28684	16490	15193
956	SULAWESI TENGGARA	BUTON	7	83	12	119650	33084	1677.24	71	799	45	100748	79747	117729	245	138	1538	0	0	0	60275	59375	63744	50408	919	4579	10606	12589	12816	13344	11229	9328	8738	8634	7139	6411	5421	4114	3286	2215	1509	2271	2474	112701	2	2	2	2	0	4985	15354	7663	8178	8299	12065	37427	14814	23724	14740	21828	804	1010	4976	312	15	811	560	219	2152	868	2	3	1	14	3	24	261	114732	54760	2749	313	10085	16897	5238	8	10068	49	273	19210	30 Juni 2022	39058	5086	15213	8342	7954
957	SULAWESI TENGGARA	KONAWE SELATAN	25	334	15	315659	98704	4235.06	75	1158	72	272954	217698	294287	4862	814	15301	395	0	0	161799	153860	148440	154510	3711	8998	24930	31126	31989	28889	28264	24864	23625	24380	22576	20537	17352	12416	9202	6325	4257	4927	5667	299478	2	2	2	1	0	12265	38018	19176	16318	19401	30799	88492	32589	75774	47414	58107	1341	2024	9390	500	28	5061	2902	1232	7680	1790	10	38	1	32	26	117	284	296486	108887	7024	750	35950	52893	3858	55	38784	266	840	66351	30 Juni 2022	94593	12005	36801	20455	19539
958	SULAWESI TENGGARA	BOMBANA	22	121	22	158830	49923	3294.91	48	572	63	147722	108387	155516	1429	67	1815	1	0	2	80486	78344	78372	72937	2015	5506	12381	16204	16969	13966	14395	12459	12453	13274	11651	10036	8742	5749	4135	2496	1859	2061	2889	151025	2	2	2	1	0	6384	20173	9928	7464	8056	14481	31408	18761	42377	23846	32060	612	1370	7989	401	6	1375	1331	621	2011	67	5	20	5	10	13	24	87	153261	46558	4102	310	16006	21131	5715	28	31827	149	290	32714	30 Juni 2022	43558	6155	18875	9534	6077
959	SULAWESI TENGGARA	WAKATOBI	8	75	25	115717	35923	450.46	257	912	49	103229	82770	115677	26	10	2	0	0	2	57890	57827	57307	52355	1114	4941	8596	10323	10808	11290	10736	9616	9128	9029	7708	6664	6169	4623	3711	2666	1736	2914	2064	110020	2	2	2	1	0	3989	12778	6525	6850	6704	11404	39410	14442	22128	13971	17543	574	1307	6064	274	4	697	687	190	1923	37	1	22	6	7	13	51	191	111892	50955	3908	136	15645	12688	5112	24	9158	49	272	17770	30 Juni 2022	33107	4163	13015	6849	7150
960	SULAWESI TENGGARA	KOLAKA UTARA	15	127	6	135928	41294	2932.25	46	888	57	119803	94697	134672	1119	125	10	0	0	2	69410	66518	69208	62717	1301	2702	10467	13120	13518	12531	12389	10494	10774	11168	10444	9183	7674	5121	3693	2166	1436	1750	2336	129071	2	2	2	1	0	5251	15931	8214	6963	8254	14031	33928	15078	36016	18503	23947	648	1515	6060	219	14	2040	1368	669	2843	68	1	20	1	13	17	39	141	128708	48756	3890	269	12310	22218	728	42	16597	250	307	30561	30 Juni 2022	41003	5053	16052	8504	8929
961	SULAWESI TENGGARA	KONAWE UTARA	13	159	11	74105	22672	4217.19	18	316	33	66259	49956	70735	718	579	2068	4	0	1	38183	35922	36776	34201	1047	2081	6579	7906	7346	7200	6805	6265	6319	6119	5241	4376	3490	2235	1747	1096	657	724	1430	69873	2	2	2	2	0	3159	9209	4383	4118	4092	7020	20855	7543	14001	11467	14656	369	910	4020	279	5	1809	775	482	2058	47	12	15	9	20	11	51	92	68724	26985	2774	158	8749	10045	1543	14	9928	132	195	13582	30 Juni 2022	22311	3161	8800	4515	4335
962	SULAWESI TENGGARA	BUTON UTARA	6	78	12	70337	20624	1752.24	40	245	18	64393	47621	69090	105	124	1016	2	0	0	35889	34448	35780	31294	766	2497	5890	7179	7323	6503	6813	6218	5776	5248	4221	4225	3611	2295	1691	1293	872	1179	1388	66528	2	2	2	1	0	2835	8713	4458	3563	3707	6980	18323	8015	15292	9094	13900	348	872	4290	195	8	1212	838	332	2238	15	3	23	1	12	5	21	102	65535	22937	2552	42	8269	12596	1965	3	13448	34	178	8313	30 Juni 2022	21663	2926	8573	4669	4116
963	SULAWESI TENGGARA	KOLAKA TIMUR	12	117	16	125311	40419	3992.53	31	642	43	108726	89572	113804	2845	567	8036	59	0	0	64886	60425	59162	60652	1636	3861	9673	10943	11635	11752	11507	9612	9470	9924	9695	8785	7637	5124	3729	2339	1635	1851	2193	118870	2	2	2	1	0	4232	13637	7055	6950	6797	12083	30501	16470	31556	18469	21781	675	1259	4418	174	8	5475	3608	1358	6633	757	9	58	4	30	27	117	149	107086	36976	2615	422	7928	26247	33	34	20938	223	313	29582	30 Juni 2022	35370	4187	13723	7759	7802
964	SULAWESI TENGGARA	KONAWE KEPULAUAN	7	89	7	40427	12727	705.71	57	136	15	37169	27590	40042	60	243	82	0	0	0	20396	20031	19863	18474	779	1311	3766	3996	3848	3678	3924	3691	3660	3058	2542	2370	1902	1292	1084	722	431	463	889	37948	2	2	2	2	0	1664	4646	2341	2028	2095	4127	11108	3633	6937	5974	9533	249	559	2325	109	0	701	530	137	882	21	2	7	2	4	6	6	71	38058	14420	1319	40	3497	6660	1209	1	5873	33	117	7258	30 Juni 2022	11800	1530	4539	2526	2363
965	SULAWESI TENGGARA	MUNA BARAT	11	81	5	85118	26020	772.63	110	392	21	76603	59662	81384	166	190	3251	119	0	8	41995	43123	43811	36701	973	3633	5573	8441	8764	9171	8188	6957	6287	6362	5054	5012	4488	3229	2570	2000	1302	1720	1425	81824	2	2	1	1	0	3334	10349	5298	5555	5578	9171	17955	12471	19936	11835	17195	367	911	4272	174	2	806	650	219	2389	16	0	3	2	2	9	17	94	80911	19180	1934	80	7497	18418	3482	4	23632	80	263	10548	30 Juni 2022	26424	3350	10553	5616	5237
966	SULAWESI TENGGARA	BUTON TENGAH	7	67	10	119418	34288	853.09	140	1212	30	95620	78626	117283	106	2019	9	0	0	1	59393	60025	65601	48085	995	4737	10478	12628	13721	13232	10996	9564	8715	8188	6461	6112	5352	3865	3233	2234	1892	2747	2434	112561	2	2	2	2	0	4883	15972	8163	7933	8020	12974	48287	14671	25677	12506	13024	412	834	3796	198	13	759	517	217	1885	627	4	7	3	6	8	29	242	115114	54194	2068	200	12826	7539	8766	12	12150	60	164	21438	30 Juni 2022	39983	4890	16089	8462	8316
967	SULAWESI TENGGARA	KEPULAUAN SELAYAR	7	60	10	100140	27068	517.63	193	748	50	85261	66224	100090	41	8	1	0	0	0	50118	50022	55881	40152	556	3551	9212	10509	10931	11497	10039	8384	7488	7021	5517	4680	4285	3043	2559	1777	1250	1948	2059	93961	2	2	2	2	0	4214	12784	6674	6971	7010	11111	31317	13162	22786	13126	14580	417	719	3820	203	10	702	638	197	1964	68	0	4	0	3	7	47	149	96361	46701	1480	133	6971	10736	9529	8	9354	68	160	15000	30 Juni 2022	33285	4082	12853	7058	7251
968	SULAWESI TENGGARA	KOTA KENDARI	11	0	65	344281	101987	268.47	1282	2446	123	320635	238065	323676	13248	5067	1619	647	4	20	173416	170865	178908	150972	5247	9154	27804	34164	34257	32252	29650	28437	29524	28942	25255	21310	17789	13300	9336	5863	3136	3262	6262	326278	2	2	2	1	0	13775	41001	20286	19063	19693	31003	72984	36877	34076	40908	105262	1667	7078	39452	5463	514	36629	23927	9796	62071	1278	30	297	23	124	45	335	249	209477	94190	26906	2272	79965	2981	3069	97	76300	790	3960	53748	30 Juni 2022	100383	13358	40798	20374	19376
969	SULAWESI TENGGARA	KOTA BAU BAU	8	0	43	159073	45717	289.82	549	1171	87	145722	109307	154230	1554	591	2608	85	3	2	79211	79862	84795	65299	2452	6527	13113	15681	16078	16316	13993	12420	12415	12998	10874	9224	8150	6024	4652	3056	1718	2361	2978	150479	2	2	2	1	0	6192	19155	9683	9749	9629	15290	35282	21359	17722	19532	45565	1116	3005	14265	1179	48	3842	3455	1228	10008	66	4	23	5	22	23	50	246	140101	43696	9997	714	27331	5911	3024	24	41535	183	1584	25074	30 Juni 2022	48368	6165	19253	9938	9929
970	GORONTALO	GORONTALO	19	191	14	405484	131814	2160.36	188	976	363	385797	295077	403299	1846	165	114	45	0	15	203916	201568	181995	202862	4468	16159	29681	33703	35720	33817	38436	36842	29760	29588	29469	29026	25124	18906	13845	9772	6035	5760	6895	385761	2	2	2	1	0	13264	41408	22405	17904	20502	40520	75199	89402	119185	40380	60006	1537	2897	15840	971	67	5897	6472	1837	20642	144	14	44	17	24	21	87	337	369948	95630	12035	1418	52626	55856	5388	73	79634	615	2003	100206	30 Juni 2022	109404	13035	41884	23217	24911
971	GORONTALO	BOALEMO	7	82	0	149010	47321	1831.05	81	423	481	141270	108044	144495	1897	156	2454	6	0	2	76018	72992	68275	73562	1660	5513	10651	12738	13312	15510	14083	12936	10913	10443	10889	10746	8892	6266	4625	3178	2070	1758	2464	142115	2	2	2	1	0	4983	15630	8334	9174	8842	15784	26764	28852	46699	16470	22869	378	1007	5748	222	1	3471	2863	803	7555	441	11	48	7	9	17	67	254	133464	33994	3331	995	13360	25613	3817	38	31034	184	296	36348	30 Juni 2022	41972	5023	15766	8839	9874
972	GORONTALO	BONE BOLANGO	18	160	4	167647	53440	1889	89	379	106	163902	120458	167282	317	17	25	6	0	0	84236	83411	78407	79457	1991	7792	13219	14457	15041	15337	15468	14592	12292	11604	11989	11594	9575	7404	5882	4166	2563	2464	3006	158693	2	2	2	2	0	5577	17814	9050	8808	8469	16685	30361	20178	50454	22082	32853	684	1782	8707	512	34	5338	5476	1572	17581	154	18	52	17	20	14	47	148	137210	40235	5080	1354	24121	19158	4136	41	33690	171	954	38695	30 Juni 2022	45632	5700	17794	9357	10226
973	GORONTALO	PAHUWATO	13	101	3	153418	49315	4370.17	35	470	561	150355	108947	146394	5523	106	1371	23	0	1	78016	75402	71233	74247	1506	6432	11749	14412	13986	13855	14520	13481	11529	11348	11655	10961	8869	6444	4393	2906	1720	1590	2686	145822	2	2	2	1	0	5569	17127	8579	7684	7831	15551	29491	22531	52866	17045	22848	317	1172	6916	228	4	1866	1820	603	5077	332	50	51	63	21	27	92	384	143032	37161	4199	770	13693	23906	4354	71	31848	344	238	36834	30 Juni 2022	42787	5619	16594	8881	9120
974	GORONTALO	GORONTALO UTARA	11	123	0	126223	38757	1724.4	73	318	112	123516	90806	122055	4044	86	34	3	0	1	64214	62009	58964	61430	1361	4468	8543	11292	12035	12472	11969	11500	9665	8967	8961	8460	7185	5504	3876	2577	1672	1545	2050	120805	2	2	2	1	0	4415	13988	7305	7431	6985	12821	24547	19375	44414	13309	18750	304	752	4585	184	3	7450	8646	1841	22670	2137	26	2609	8	432	20	4652	173	75559	32388	3312	524	9759	18789	4664	43	25798	155	210	30581	30 Juni 2022	36932	4478	14189	7606	8567
975	GORONTALO	KOTA GORONTALO	9	0	50	202139	64837	70.93	2850	904	1.04	196560	147288	196690	3887	597	118	842	5	0	100675	101464	97996	90859	3954	9330	14955	16852	17554	19173	18045	16980	15321	15151	14491	14239	12240	9777	7078	4942	2822	2519	3389	192046	2	2	2	1	0	6629	20608	10843	11403	11217	19120	33046	23029	28492	27677	65250	974	3661	17542	2223	245	11540	11472	3447	36607	589	10	70	9	22	13	46	221	138093	46959	11649	2806	46181	2420	2498	54	47189	603	2327	39411	30 Juni 2022	53998	6652	21129	11237	11687
976	SULAWESI BARAT	PASANGKAYU	12	59	4	192251	57968	2903.18	66	1566	130	138174	135121	166179	13725	3875	8395	15	0	62	98945	93306	103785	82170	1847	4449	14443	17645	18846	22754	21303	17520	14837	15110	13380	11523	9083	5949	4014	2358	1580	1906	3143	183031	2	2	2	1	0	6928	21656	11977	13718	13513	20222	56995	26983	52274	22208	26345	565	1298	5375	197	11	1415	1067	533	2059	168	4	27	2	13	12	35	88	186828	60662	4044	507	21825	26832	791	128	37021	260	147	40034	30 Juni 2022	59613	7106	22551	13482	12989
977	SULAWESI BARAT	MAMUJU	11	88	13	282033	78138	4979.89	57	1281	100	209707	191531	240263	36944	1928	2756	115	0	27	144759	137274	148427	123378	3129	7099	24446	27960	29248	30599	26731	22406	21528	21432	19724	16548	13860	9206	6915	4718	3079	3633	5422	266280	2	2	2	2	0	11161	34247	17785	18291	18218	28822	108108	34235	54811	27526	39127	1619	3259	12409	908	31	2771	2303	1055	4685	8034	10	40	7	41	9	70	151	262857	119846	9952	942	25724	38371	4562	166	27174	524	1015	53756	30 Juni 2022	88839	10876	34814	18682	19084
978	SULAWESI BARAT	MAMASA	17	168	13	164329	48376	2950.15	56	710	51	139561	118542	28216	123392	5042	2392	3	2	5282	84632	79697	84851	71497	2539	5442	11300	14203	15309	18205	18992	13708	10555	10655	11388	10621	8740	5697	4851	3755	2872	3478	2630	157219	2	2	1	1	0	5653	17520	9747	10769	11145	20695	52767	19026	37918	21161	25087	1044	1431	5649	230	16	986	837	597	1447	90	7	25	7	16	8	27	108	160174	54574	5235	480	9335	29852	21	234	28017	197	807	35577	30 Juni 2022	49148	5426	18212	11063	11668
979	SULAWESI BARAT	POLEWALI MANDAR	16	144	23	488857	141374	2072.81	236	1550	218	334936	346266	481445	5672	1551	91	88	0	10	244968	243889	255030	206189	6657	20981	37579	43814	47064	51065	44414	39022	35926	34838	33367	31076	28145	19578	14805	9974	7659	10531	8339	463966	2	2	2	1	0	17216	54579	28596	30398	30366	46645	159950	57783	124695	52434	72142	1742	3320	15714	1024	53	3559	2767	1091	5154	203	28	99	25	42	40	260	788	474801	152895	10085	1514	61681	59216	7549	129	88313	387	2015	105073	30 Juni 2022	145703	17422	57062	32146	30701
980	SULAWESI BARAT	MAJENE	8	62	20	181031	51080	908.47	199	448	701	170927	120709	180764	165	79	1	18	3	1	90310	90721	96104	75478	2103	7346	16819	18444	19372	17379	17046	14937	13111	12724	11458	10130	8905	6282	4823	3545	2550	3506	3791	169981	2	2	2	2	0	7392	22495	11852	9038	9579	18139	44642	23329	46830	21673	30463	1211	2377	9789	696	21	3108	2785	1051	6330	228	1	9	5	9	7	32	109	167357	49211	6415	595	16751	14490	10340	11	43156	87	1338	38635	30 Juni 2022	57026	7182	22445	12021	11736
981	SULAWESI BARAT	MAMUJU TENGAH	5	54	0	138685	41663	2774.93	50	914	342	117226	95888	116593	12836	3319	5752	169	1	15	71503	67182	69736	65236	1007	2706	11760	13525	13317	15385	13760	11714	10779	9948	9272	8196	7256	4955	3520	2211	1444	1643	2590	131042	2	2	2	2	0	5557	15961	8156	9098	8976	16541	46979	17390	32685	16762	18343	492	1327	4552	152	3	944	901	497	1723	4353	4	28	1	23	4	29	181	129997	50276	2062	504	9668	26615	651	87	17042	299	368	31113	30 Juni 2022	43353	5204	16058	9441	10029
982	MALUKU	MALUKU TENGAH	18	186	6	428755	125735	8253.92	52	4829	100	373006	310162	271862	150219	3252	2182	15	10	1215	215825	212930	242269	171631	2192	12663	22323	38002	43543	49454	44277	32082	30951	31007	28541	25043	21275	18554	15264	11183	7449	9807	5283	415656	1	1	1	1	0	14138	49355	27734	29527	29487	48448	73172	61386	78653	58170	131147	3539	4267	17687	689	45	19404	7259	3209	58221	109	21	31	18	52	339	373	1698	338021	139004	11725	4868	24458	55012	5628	344	112968	422	2106	71749	30 Juni 2022	129611	14155	50118	29506	29606
983	MALUKU	MALUKU TENGGARA	11	190	1	128305	34681	1016.64	126	1539	392	110041	90898	38873	35380	53678	368	3	3	0	63585	64720	77804	46184	251	4066	7772	11702	13508	14479	12187	11056	10100	9349	7623	6332	5603	5126	4539	3219	2240	3470	1895	123669	2	2	1	1	0	4258	15373	8418	8770	8726	13411	25897	18572	26940	18769	30811	798	1212	5141	159	6	3073	1982	776	16200	96	19	9	13	19	55	75	362	105626	45895	3843	797	5499	14722	5169	189	34364	109	939	16779	30 Juni 2022	39724	4540	15816	8690	8863
984	MALUKU	KEPULAUAN TANIMBAR	10	80	2	128489	36362	4430.25	29	1034	39	120152	86949	7041	78669	42714	48	15	1	1	64656	63833	71170	52542	245	4532	8918	12819	14965	15246	11945	9234	8554	8696	8105	7222	5529	4752	4589	3525	2012	2378	2207	122971	2	2	2	1	0	4779	16799	9441	9175	9227	13436	19038	19109	24783	21338	36086	909	1227	5789	204	6	3486	3010	1151	30364	21	11	23	5	15	185	83	154	89981	32328	4057	1571	7602	30275	2297	191	40605	160	821	8582	30 Juni 2022	43161	4804	17401	9940	8852
985	MALUKU	BURU	10	82	0	137283	39814	4915.57	28	986	18	118118	93658	116973	11630	1280	1640	42	27	5691	69787	67496	70973	61676	726	3908	9145	15152	14762	14495	13156	10966	10056	10743	10006	8111	6710	4690	3311	2343	1640	1997	2201	131776	2	2	1	1	0	5923	18048	8877	8620	8697	14953	34995	19570	27790	17111	29713	808	1231	5879	174	12	1150	825	308	5315	11	4	11	3	8	18	23	142	129465	38557	4951	906	10122	21456	1358	34	31144	171	186	28398	30 Juni 2022	43953	6020	17529	8922	8662
986	MALUKU	SERAM BAGIAN TIMUR	15	198	0	136903	38817	5725.45	24	1076	27	110676	90816	130694	3887	1698	491	132	0	1	69485	67418	81099	51959	736	3109	9719	14930	16278	16729	14370	10605	9661	10075	8636	7227	6150	4288	3228	2233	1443	1331	2398	130953	2	2	2	1	0	5624	18817	10244	9996	10117	15181	30889	22964	27443	17951	29178	954	1125	6279	111	9	2033	1356	728	11762	73	11	53	14	26	13	198	420	120216	45936	4052	462	5589	16315	3079	17	40063	61	185	21144	30 Juni 2022	48661	5854	18933	10976	10207
987	MALUKU	SERAM BAGIAN BARAT	11	92	0	212960	56492	5009.66	43	1618	106	180580	144068	131096	80685	1154	16	6	0	3	108175	104785	122037	85231	661	5031	14940	22529	23662	25574	22043	16574	14131	15302	13661	11469	9488	7848	6071	4014	2605	3049	3745	204007	2	2	1	1	0	8527	28023	14798	15109	15127	24297	47798	36670	41578	26613	48464	1999	1754	7890	191	3	3467	3162	1269	27327	55	14	29	6	38	16	134	281	177162	63320	4966	2195	8813	33584	3139	155	60001	187	581	36019	30 Juni 2022	72335	8512	28343	16004	15591
